skymap_id,tract,patch,ra,dec,forced_objects_count,meas_objects_count,gmag_psf_depth,rmag_psf_depth,imag_psf_depth,zmag_psf_depth,ymag_psf_depth
93590608,9359,608,196.66371715668504,0.0005131300086851363,18022,18022,26.415123,26.46386,26.173044,25.150871,24.265812
93590700,9359,700,196.47688988490765,-1.487998706892464,14184,14184,26.16954,26.074097,25.966427,25.156311,23.882965
93590701,9359,701,196.47691328242175,-1.3036982125527852,16247,16247,26.227005,26.13738,26.032755,25.191683,24.051378
93590702,9359,702,196.47693697411518,-1.1170530078913847,17555,17555,26.307247,26.238611,26.046644,25.232876,24.09832
93590703,9359,703,196.47696066380453,-0.9303998803296033,15950,15950,26.358135,26.268892,26.11817,25.197287,24.134077
93590704,9359,704,196.47698435149013,-0.7437427913129444,17892,17892,26.533077,26.497606,26.192692,25.21675,24.21102
93590705,9359,705,196.4770080371722,-0.557085702791413,16848,16848,26.45693,26.46243,26.170515,25.199448,24.254347
93590706,9359,706,196.477031720851,-0.37043257671495045,17084,17084,26.399023,26.369926,26.066278,25.188173,24.12641
93590707,9359,707,196.4770554025268,-0.1837873745288719,16813,16813,26.398209,26.436934,26.095655,25.155392,24.139359
93590708,9359,708,196.4770787862162,0.0005131163952247949,15058,15058,26.406643,26.44288,26.08851,25.175514,24.1202
93590800,9359,800,196.29253397999165,-1.4879442197120822,14035,14035,26.24352,26.156681,25.881193,25.126291,23.813616
93590801,9359,801,196.29256507658815,-1.3036504730430842,14472,14472,26.332787,26.171644,26.157667,25.251862,24.118933
93590802,9359,802,196.29259656416554,-1.1170121027609827,14789,14789,26.32431,26.263807,26.087645,25.245329,24.185814
93590803,9359,803,196.2926280490796,-0.930365810448625,16391,16391,26.341253,26.305489,26.112368,25.187658,24.16
93590804,9359,804,196.2926595313307,-0.74371555711643,16839,16839,26.482761,26.407568,26.160784,25.212875,24.212732
93590805,9359,805,196.29269101091924,-0.5570653042792101,14914,14914,26.463629,26.438576,26.169884,25.244493,24.291239
93590806,9359,806,196.2927224878455,-0.3704190134517157,15081,15081,26.322336,26.326334,26.120745,25.18924,24.17215
93590807,9359,807,196.29275396210983,-0.18378064564418703,17403,17403,26.4957,26.500385,26.139645,25.21537,24.333456
93590808,9359,808,196.29278504033394,0.0005130976102778587,14524,14524,26.36989,26.412035,26.195623,25.293644,24.200642
93600000,9360,0,199.26297490497373,-1.4879442354543364,17537,17537,26.11309,26.139824,25.993578,25.293304,24.291414
93600001,9360,1,199.2629438103261,-1.3036504868358034,17958,17958,26.212547,26.252556,26.042501,25.32863,24.297249
93600002,9360,2,199.26291232472215,-1.1170121145791478,17480,17480,26.332844,26.371578,26.131643,25.33589,24.324594
93600003,9360,3,199.26288084178134,-0.9303658202919788,18011,18011,26.266754,26.337608,26.167633,25.30551,24.442476
93600004,9360,4,199.26284936150327,-0.7437155649848393,15860,15860,26.3638,26.446165,26.233944,25.333567,24.558817
93600005,9360,5,199.26281788388766,-0.5570653101726767,17817,17817,26.215666,26.33848,26.22169,25.227928,24.504215
93600006,9360,6,199.26278640893418,-0.3704190173703691,15449,15449,26.147776,26.31994,26.143774,25.086,24.272047
93600007,9360,7,199.2627549366424,-0.18378064758827567,16595,16595,26.301746,26.436707,26.165874,24.998959,24.193474
93600008,9360,8,199.26272386036607,0.0005130976157092521,15952,15952,26.211765,26.346487,26.207191,25.03857,24.177166
93600100,9360,100,199.07861899663817,-1.487998718737462,15930,15930,26.10848,26.132893,25.969229,25.267609,24.180065
93600101,9360,101,199.07859560107337,-1.3036982229308935,17839,17839,26.186975,26.23658,26.025818,25.268196,24.217588
93600102,9360,102,199.07857191135383,-1.1170530167837784,16932,16932,26.327583,26.36629,26.063307,25.292526,24.332655
93600103,9360,103,199.0785482236381,-0.9303998877360716,17600,17600,26.30787,26.429981,26.08662,25.240414,24.34773
93600104,9360,104,199.07852453792603,-0.7437427972334013,17320,17320,26.452011,26.558134,26.180717,25.263752,24.47034
93600105,9360,105,199.0785008542173,-0.5570857072258559,14613,14613,26.336437,26.440838,26.1853,25.17889,24.436085
93600106,9360,106,199.07847717251173,-0.3704325796634716,14814,14814,26.250961,26.320381,26.13907,25.041012,24.193708
93600107,9360,107,199.07845349280896,-0.1837873759916658,16301,16301,26.245218,26.381012,26.143318,24.984924,24.172293
93600108,9360,108,199.07843011106772,0.0005131163993236354,15720,15720,26.262531,26.376696,26.134949,25.00385,24.110683
93600200,9360,200,198.89191766589659,-1.4880382016617397,14140,14140,26.279604,26.178413,26.021929,25.204624,24.218836
93600201,9360,201,198.89190206835033,-1.3037328163056643,20186,20186,26.366175,26.370539,26.151524,25.330774,24.244707
93600202,9360,202,198.8918862746946,-1.1170826577774722,16821,16821,26.391232,26.385849,26.127186,25.295288,24.318274
93600203,9360,203,198.89187048237488,-0.9304245757181576,16595,16595,26.312853,26.37045,26.106504,25.235659,24.358032
93600204,9360,204,198.89185469139105,-0.7437625318886172,17298,17298,26.292542,26.410452,26.15908,25.232025,24.429398
93600205,9360,205,198.89183890174291,-0.5571004885543155,17039,17039,26.265882,26.398546,26.183722,25.127243,24.332489
93600206,9360,206,198.8918231134303,-0.3704424079806468,15636,15636,26.180746,26.322884,26.146221,25.03386,24.163723
93600207,9360,207,198.891807326453,-0.1837922519283348,17270,17270,26.40772,26.481869,26.190113,25.055779,24.152441
93600208,9360,208,198.89179173812317,0.0005131300114079892,15596,15596,26.322922,26.396189,26.224413,25.100492,24.197752
93600300,9360,300,198.70520840510483,-1.4880618921352142,14159,14159,26.297785,26.187468,25.983511,25.182804,24.231964
93600301,9360,301,198.7052006065707,-1.3037535729604124,16562,16562,26.376543,26.37459,26.197311,25.302713,24.417593
93600302,9360,302,198.70519270998494,-1.1171004429134253,17439,17439,26.379913,26.385406,26.260983,25.332571,24.41326
93600303,9360,303,198.70518481406717,-0.9304393889569403,16445,16445,26.310839,26.352243,26.19722,25.230167,24.418987
93600304,9360,304,198.70517691881733,-0.743774373041074,16552,16552,26.299795,26.424713,26.214361,25.197517,24.448076
93600305,9360,305,198.7051690242353,-0.5571093576205186,16440,16440,26.283052,26.421532,26.233295,25.125456,24.406591
93600306,9360,306,198.70516113032107,-0.3704483051498738,16623,16623,26.307526,26.421274,26.177452,25.00451,24.204979
93600307,9360,307,198.70515323707448,-0.18379517757908123,17062,17062,26.438406,26.498426,26.20044,25.080502,24.157688
93600308,9360,308,198.70514544314864,0.0005131381789052336,17187,17187,26.430973,26.487478,26.18987,25.053595,24.146847
93600400,9360,400,198.51849517928318,-1.4880697878948523,14372,14372,26.092564,25.984411,25.984274,25.158373,24.0298
93600401,9360,401,198.5184951802581,-1.3037604909123581,16150,16150,26.269543,26.214489,26.116953,25.17723,24.322487
93600402,9360,402,198.51849518124533,-1.1171063704926654,18016,18016,26.283442,26.315466,26.172356,25.172194,24.350815
93600403,9360,403,198.51849518223244,-0.9304443260373809,17551,17551,26.311003,26.347553,26.17988,25.195976,24.282656
93600404,9360,404,198.51849518321947,-0.743778319559648,17612,17612,26.422497,26.498299,26.262651,25.228504,24.47385
93600405,9360,405,198.51849518420644,-0.5571123135772448,20511,20511,26.332273,26.435616,26.31761,25.169949,24.409342
93600406,9360,406,198.5184951851933,-0.37045027060787067,16442,16442,26.285131,26.350845,26.15636,25.018364,24.142843
93600407,9360,407,198.5184951861801,-0.1837961526644811,17651,17651,26.336033,26.301643,26.167027,25.012875,24.12044
93600408,9360,408,198.51849518715449,0.0005131409010492526,17786,17786,26.38198,26.348083,26.205572,25.080223,24.150354
93600500,9360,500,198.33178195395723,-1.4880618881863752,15059,15059,26.082384,25.93862,25.980267,25.072344,24.004047
93600501,9360,501,198.33178975444113,-1.3037535695006055,15175,15175,26.254343,26.196196,26.103907,25.16958,24.211292
93600502,9360,502,198.3317976530013,-1.1171004399489164,17891,17891,26.294352,26.359587,26.148771,25.150602,24.314283
93600503,9360,503,198.33180555089325,-0.9304393864877947,18343,18343,26.358154,26.440937,26.130297,25.092323,24.228306
93600504,9360,504,198.33181344811712,-0.743774371067337,16493,16493,26.427149,26.559807,26.11223,25.12309,24.22622
93600505,9360,505,198.33182134467296,-0.5571093561421702,16385,16385,26.344873,26.433573,26.27021,25.12995,24.383753
93600506,9360,506,198.3318292405609,-0.3704483041669186,17805,17805,26.324743,26.417849,26.21569,25.067003,24.30698
93600507,9360,507,198.33183713578097,-0.18379517709142074,15344,15344,26.347456,26.332594,26.218191,25.094028,24.292952
93600508,9360,508,198.33184493165552,0.0005131381775433598,14880,14880,26.409624,26.381908,26.104883,25.061586,24.116333
93600600,9360,600,198.14507269465247,-1.4880381937644471,15126,15126,26.18532,26.135319,26.022007,25.159233,24.081352
93600601,9360,601,198.14508829414842,-1.303732809386365,17519,17519,26.37679,26.385515,26.085052,25.195047,24.08568
93600602,9360,602,198.1451040897783,-1.1170826518487427,16901,16901,26.33652,26.378775,26.143509,25.21683,24.310804
93600603,9360,603,198.145119884072,-0.9304245707801171,17322,17322,26.28582,26.37937,26.164993,25.13981,24.3429
93600604,9360,604,198.14513567702966,-0.743762527941332,15127,15127,26.25696,26.375637,26.124985,25.08035,24.135258
93600605,9360,605,198.14515146865148,-0.5571004855977899,16616,16616,26.294071,26.436203,26.183767,25.062922,24.28083
93600606,9360,606,198.1451672589376,-0.3704424060148105,15777,15777,26.356056,26.428,26.209906,25.132286,24.276459
93600607,9360,607,198.1451830478882,-0.18379225095306087,18127,18127,26.467358,26.514772,26.272953,25.130724,24.232002
93600608,9360,608,198.1451986381665,0.0005131300086851363,17446,17446,26.466688,26.470385,26.233349,25.10607,24.236574
93600700,9360,700,197.95837136638912,-1.4879987068924638,16101,16101,26.13873,26.147036,26.019915,25.157402,24.038506
93600701,9360,701,197.95839476390321,-1.3036982125527852,17618,17618,26.210022,26.254673,26.059967,25.200102,24.05006
93600702,9360,702,197.95841845559661,-1.1170530078913847,20915,20915,26.302748,26.295416,26.104515,25.215237,24.264019
93600703,9360,703,197.958442145286,-0.9303998803296033,15440,15440,26.202337,26.286943,26.10988,25.147987,24.308231
93600704,9360,704,197.95846583297157,-0.7437427913129444,16464,16464,26.378828,26.463268,26.226257,25.163443,24.32191
93600705,9360,705,197.95848951865366,-0.5570857027914129,15250,15250,26.28879,26.42522,26.182938,25.130482,24.236977
93600706,9360,706,197.95851320233245,-0.3704325767149504,18871,18871,26.288029,26.41601,26.16977,25.07007,24.202515
93600707,9360,707,197.95853688400823,-0.18378737452887187,18388,18388,26.425129,26.522478,26.202366,25.056713,24.162674
93600708,9360,708,197.95856026769766,0.000513116395224795,15384,15384,26.372997,26.422895,26.27402,25.1098,24.186602
93600800,9360,800,197.7740154614731,-1.4879442197120825,15126,15126,26.174109,26.184038,25.980928,25.150112,24.019375
93600801,9360,801,197.7740465580696,-1.3036504730430842,18128,18128,26.20837,26.20387,26.011965,25.15624,23.98648
93600802,9360,802,197.774078045647,-1.1170121027609827,13667,13667,26.25191,26.140081,26.068768,25.20649,24.25333
93600803,9360,803,197.77410953056108,-0.9303658104486252,16635,16635,26.325228,26.353529,26.087881,25.112701,24.126976
93600804,9360,804,197.77414101281218,-0.74371555711643,18076,18076,26.483004,26.561699,26.231346,25.158323,24.264702
93600805,9360,805,197.7741724924007,-0.5570653042792101,16081,16081,26.420525,26.513554,26.209259,25.14442,24.315458
93600806,9360,806,197.77420396932698,-0.37041901345171563,16311,16311,26.363434,26.446577,26.213821,25.103563,24.177704
93600807,9360,807,197.7742354435913,-0.18378064564418703,17422,17422,26.379221,26.501633,26.185242,25.0672,24.147278
93600808,9360,808,197.7742665218154,0.0005130976102778587,16667,16667,26.348969,26.466118,26.201971,25.040308,24.049728
93610000,9361,0,200.7444563864552,-1.4879442354543364,15053,15053,26.434387,26.01158,25.82584,25.161137,24.479095
93610001,9361,1,200.74442529180757,-1.303650486835803,15347,15347,26.566704,26.133541,25.92487,25.246248,24.559906
93610002,9361,2,200.74439380620362,-1.1170121145791478,14136,14136,26.524843,26.126263,26.043945,25.332096,24.668922
93610003,9361,3,200.7443623232628,-0.9303658202919788,14172,14172,26.456196,26.045013,26.131193,25.413769,24.702353
93610004,9361,4,200.74433084298474,-0.7437155649848392,17488,17488,26.402758,25.998938,26.094795,25.465544,24.695364
93610005,9361,5,200.74429936536913,-0.5570653101726766,16494,16494,26.490894,26.044998,26.091976,25.479279,24.678076
93610006,9361,6,200.7442678904156,-0.37041901737036903,16423,16423,26.572197,26.136593,26.097355,25.475628,24.628212
93610007,9361,7,200.74423641812388,-0.18378064758827567,17129,17129,26.67304,26.254782,26.091375,25.548649,24.572542
93610008,9361,8,200.74420534184753,0.0005130976157092521,17176,17176,26.719112,26.25388,26.103392,25.540192,24.562681
93610100,9361,100,200.56010047811964,-1.4879987187374617,14261,14261,26.415808,25.971165,25.85313,25.159214,24.45363
93610101,9361,101,200.56007708255484,-1.3036982229308935,14425,14425,26.431545,26.046473,25.875904,25.209469,24.485825
93610102,9361,102,200.5600533928353,-1.1170530167837782,15747,15747,26.474318,26.055225,25.981585,25.269457,24.578264
93610103,9361,103,200.56002970511958,-0.9303998877360716,14471,14471,26.359854,25.976828,26.067753,25.372955,24.625757
93610104,9361,104,200.5600060194075,-0.7437427972334012,16250,16250,26.53206,26.123695,26.118982,25.460985,24.723291
93610105,9361,105,200.55998233569878,-0.5570857072258559,17317,17317,26.486261,26.029203,26.094666,25.445179,24.719925
93610106,9361,106,200.5599586539932,-0.37043257966347154,15704,15704,26.476814,26.041336,26.066643,25.391878,24.605093
93610107,9361,107,200.55993497429043,-0.1837873759916658,17572,17572,26.658947,26.181856,26.025597,25.403591,24.475302
93610108,9361,108,200.55991159254916,0.0005131163993236354,18122,18122,26.615044,26.087662,26.047815,25.440737,24.43734
93610200,9361,200,200.37339914737805,-1.4880382016617397,12900,12900,26.437082,25.901981,25.840075,25.140715,24.379942
93610201,9361,201,200.3733835498318,-1.3037328163056643,14053,14053,26.388142,25.971455,25.857056,25.200619,24.481308
93610202,9361,202,200.37336775617607,-1.117082657777472,16566,16566,26.393822,26.030598,25.919525,25.228086,24.504702
93610203,9361,203,200.37335196385635,-0.9304245757181576,17346,17346,26.327969,26.09549,25.982147,25.295816,24.578201
93610204,9361,204,200.3733361728725,-0.7437625318886172,15256,15256,26.501076,26.225777,26.071444,25.427439,24.683199
93610205,9361,205,200.37332038322438,-0.5571004885543153,16464,16464,26.467987,26.150412,26.071709,25.394512,24.637123
93610206,9361,206,200.37330459491176,-0.37044240798064676,16842,16842,26.39105,26.07864,26.083254,25.350182,24.564234
93610207,9361,207,200.37328880793447,-0.18379225192833476,16142,16142,26.547634,26.102222,26.085796,25.349361,24.513723
93610208,9361,208,200.37327321960464,0.0005131300114079892,15282,15282,26.53257,26.127838,26.054262,25.359491,24.440691
93610300,9361,300,200.1866898865863,-1.488061892135214,13728,13728,26.397667,25.991066,25.859344,25.204002,24.437372
93610301,9361,301,200.18668208805218,-1.3037535729604122,16067,16067,26.502562,26.09374,26.064611,25.365591,24.625479
93610302,9361,302,200.1866741914664,-1.1171004429134253,16252,16252,26.483784,26.140348,26.013508,25.320528,24.601816
93610303,9361,303,200.18666629554863,-0.9304393889569401,15554,15554,26.373089,26.103163,25.983587,25.285347,24.569042
93610304,9361,304,200.18665840029877,-0.7437743730410739,15279,15279,26.387291,26.106302,26.050472,25.354221,24.674242
93610305,9361,305,200.18665050571676,-0.5571093576205186,16245,16245,26.46179,26.137577,26.100279,25.353859,24.626852
93610306,9361,306,200.18664261180254,-0.37044830514987365,16641,16641,26.392206,26.108261,26.113377,25.337831,24.553722
93610307,9361,307,200.18663471855595,-0.18379517757908118,18623,18623,26.632254,26.300665,26.133057,25.338388,24.573017
93610308,9361,308,200.1866269246301,0.0005131381789052336,16291,16291,26.618048,26.241127,26.187784,25.440252,24.646276
93610400,9361,400,199.99997666076464,-1.4880697878948521,14121,14121,26.447931,26.016283,25.889458,25.1667,24.447609
93610401,9361,401,199.99997666173957,-1.3037604909123581,15488,15488,26.522722,26.174013,26.105556,25.353764,24.62566
93610402,9361,402,199.9999766627268,-1.1171063704926654,15914,15914,26.450975,26.138313,26.183096,25.411148,24.668777
93610403,9361,403,199.9999766637139,-0.9304443260373807,14715,14715,26.38613,26.111986,26.05273,25.31123,24.626541
93610404,9361,404,199.99997666470094,-0.7437783195596479,17051,17051,26.401644,26.160452,26.11912,25.356398,24.69358
93610405,9361,405,199.9999766656879,-0.5571123135772447,16500,16500,26.37887,26.227215,26.148983,25.290384,24.650387
93610406,9361,406,199.99997666667477,-0.37045027060787067,15864,15864,26.434582,26.296303,26.129911,25.276419,24.535934
93610407,9361,407,199.99997666766157,-0.1837961526644811,16745,16745,26.566412,26.372534,26.18132,25.31404,24.583263
93610408,9361,408,199.99997666863592,0.0005131409010492525,18954,18954,26.626873,26.371244,26.158537,25.279465,24.515976
93610500,9361,500,199.81326343543867,-1.488061888186375,15684,15684,26.25415,25.858278,25.931894,25.242273,24.373167
93610501,9361,501,199.8132712359226,-1.3037535695006055,16654,16654,26.389757,26.058327,26.067383,25.30604,24.514513
93610502,9361,502,199.81327913448277,-1.1171004399489162,16144,16144,26.351524,26.106972,26.112076,25.314884,24.55717
93610503,9361,503,199.81328703237472,-0.9304393864877947,17393,17393,26.381159,26.161259,26.110611,25.336187,24.549263
93610504,9361,504,199.81329492959858,-0.7437743710673369,16692,16692,26.494398,26.35017,26.217022,25.380207,24.610199
93610505,9361,505,199.81330282615443,-0.55710935614217,16896,16896,26.387428,26.28174,26.238674,25.375727,24.614182
93610506,9361,506,199.81331072204236,-0.3704483041669186,19203,19203,26.310238,26.279663,26.11126,25.21128,24.499754
93610507,9361,507,199.81331861726244,-0.18379517709142074,18908,18908,26.347927,26.30566,26.112705,25.164955,24.38925
93610508,9361,508,199.813326413137,0.0005131381775433598,18585,18585,26.43532,26.30743,26.145823,25.16217,24.556568
93610600,9361,600,199.62655417613394,-1.488038193764447,14078,14078,26.167578,25.852314,25.927332,25.259068,24.331415
93610601,9361,601,199.62656977562986,-1.3037328093863645,18152,18152,26.326857,26.120653,26.077751,25.33219,24.424492
93610602,9361,602,199.62658557125977,-1.1170826518487427,17841,17841,26.34594,26.209375,26.136793,25.304161,24.456781
93610603,9361,603,199.62660136555346,-0.9304245707801171,17151,17151,26.411879,26.291983,26.132105,25.234604,24.428518
93610604,9361,604,199.62661715851112,-0.7437625279413319,18334,18334,26.47067,26.409702,26.12585,25.265284,24.276104
93610605,9361,605,199.62663295013294,-0.5571004855977899,15616,15616,26.380066,26.350706,26.2269,25.301544,24.545025
93610606,9361,606,199.62664874041906,-0.37044240601481043,17899,17899,26.360058,26.365425,26.151634,25.198662,24.46167
93610607,9361,607,199.62666452936966,-0.18379225095306087,16925,16925,26.34811,26.348999,26.209782,25.19793,24.462982
93610608,9361,608,199.62668011964797,0.0005131300086851363,19561,19561,26.387491,26.385054,26.127266,25.101841,24.327627
93610700,9361,700,199.43985284787058,-1.4879987068924638,13594,13594,26.257225,26.136429,26.0181,25.311941,24.362665
93610701,9361,701,199.43987624538468,-1.3036982125527852,16596,16596,26.422256,26.372953,26.05135,25.347904,24.411076
93610702,9361,702,199.43989993707808,-1.1170530078913847,18288,18288,26.406502,26.355312,26.157446,25.397596,24.497158
93610703,9361,703,199.43992362676747,-0.9303998803296032,16466,16466,26.342867,26.332428,26.197784,25.312431,24.51247
93610704,9361,704,199.43994731445304,-0.7437427913129444,17398,17398,26.19395,26.258673,26.146116,25.256529,24.395182
93610705,9361,705,199.43997100013513,-0.557085702791413,14939,14939,26.218744,26.35829,26.147041,25.243301,24.48172
93610706,9361,706,199.43999468381392,-0.37043257671495045,16336,16336,26.322422,26.397968,26.181366,25.18202,24.433878
93610707,9361,707,199.4400183654897,-0.18378737452887187,18517,18517,26.424803,26.504154,26.239227,25.215057,24.377626
93610708,9361,708,199.44004174917913,0.0005131163952247949,18275,18275,26.411604,26.450523,26.235668,25.141373,24.323477
93610800,9361,800,199.25549694295455,-1.4879442197120825,15682,15682,26.322004,26.258492,25.99579,25.357336,24.355629
93610801,9361,801,199.25552803955108,-1.3036504730430842,17993,17993,26.34293,26.352413,26.093712,25.362225,24.38714
93610802,9361,802,199.25555952712847,-1.1170121027609827,16130,16130,26.41059,26.389904,26.11716,25.33646,24.446653
93610803,9361,803,199.25559101204254,-0.930365810448625,15461,15461,26.324371,26.364414,26.150724,25.317364,24.508785
93610804,9361,804,199.25562249429365,-0.74371555711643,17287,17287,26.261086,26.427631,26.186611,25.296955,24.500414
93610805,9361,805,199.25565397388218,-0.5570653042792101,17308,17308,26.171843,26.34055,26.193981,25.246511,24.451544
93610806,9361,806,199.25568545080844,-0.37041901345171563,15300,15300,26.239037,26.383402,26.163694,25.129688,24.431828
93610807,9361,807,199.25571692507276,-0.18378064564418697,17861,17861,26.402794,26.518192,26.170053,25.009876,24.208138
93610808,9361,808,199.25574800329687,0.0005130976102778587,15978,15978,26.23547,26.440678,26.226763,25.103943,24.230436
93620000,9362,0,202.22593786793672,-1.4879442354543362,14756,14756,26.32738,25.888103,26.02373,25.070383,24.390219
93620001,9362,1,202.22590677328907,-1.3036504868358032,16690,16690,26.536312,26.097212,26.068346,25.253822,24.453112
93620002,9362,2,202.2258752876851,-1.1170121145791478,15798,15798,26.506413,26.094982,26.135098,25.342983,24.561317
93620003,9362,3,202.2258438047443,-0.9303658202919788,16329,16329,26.568787,26.185358,26.063042,25.286636,24.55001
93620004,9362,4,202.22581232446626,-0.7437155649848392,17086,17086,26.669231,26.284557,26.086802,25.362072,24.504387
93620005,9362,5,202.22578084685065,-0.5570653101726765,15967,15967,26.607567,26.22554,26.096582,25.450623,24.529917
93620006,9362,6,202.22574937189714,-0.37041901737036903,15643,15643,26.585321,26.192404,26.002014,25.40238,24.52425
93620007,9362,7,202.2257178996054,-0.1837806475882757,16018,16018,26.596193,26.205872,26.061348,25.544634,24.631392
93620008,9362,8,202.22568682332906,0.0005130976157092521,15512,15512,26.640438,26.18486,25.94885,25.481495,24.525892
93620100,9362,100,202.04158195960116,-1.4879987187374617,14990,14990,26.382544,26.015127,26.027088,25.099869,24.392717
93620101,9362,101,202.04155856403636,-1.3036982229308935,17128,17128,26.601376,26.153694,26.05563,25.204498,24.444027
93620102,9362,102,202.0415348743168,-1.1170530167837782,18120,18120,26.551737,26.139605,26.101072,25.309488,24.560253
93620103,9362,103,202.0415111866011,-0.9303998877360716,16852,16852,26.47531,26.061329,26.110626,25.347897,24.58069
93620104,9362,104,202.04148750088902,-0.7437427972334012,19081,19081,26.510864,26.12683,26.099937,25.328442,24.578878
93620105,9362,105,202.0414638171803,-0.5570857072258559,15944,15944,26.579481,26.233305,26.09141,25.467447,24.541927
93620106,9362,106,202.04144013547472,-0.37043257966347154,16220,16220,26.593891,26.21681,26.01799,25.37286,24.557064
93620107,9362,107,202.04141645577192,-0.1837873759916658,17537,17537,26.696375,26.30731,26.049677,25.542423,24.643692
93620108,9362,108,202.04139307403068,0.0005131163993236353,15775,15775,26.650732,26.268496,26.024021,25.493084,24.5647
93620200,9362,200,201.85488062885958,-1.48803820166174,15863,15863,26.478825,25.987112,25.99985,25.132257,24.405659
93620201,9362,201,201.8548650313133,-1.303732816305664,16826,16826,26.510988,26.033028,26.058264,25.182358,24.411743
93620202,9362,202,201.8548492376576,-1.117082657777472,16362,16362,26.538794,26.085861,26.08371,25.265179,24.551304
93620203,9362,203,201.85483344533787,-0.9304245757181576,16607,16607,26.475336,26.022726,26.1195,25.36704,24.62179
93620204,9362,204,201.85481765435404,-0.7437625318886173,19926,19926,26.608255,26.25519,26.155834,25.484716,24.648323
93620205,9362,205,201.85480186470588,-0.5571004885543154,15984,15984,26.581297,26.225266,26.129929,25.499544,24.612879
93620206,9362,206,201.85478607639325,-0.3704424079806468,16164,16164,26.51995,26.181938,26.024166,25.452507,24.531378
93620207,9362,207,201.854770289416,-0.18379225192833476,17377,17377,26.675007,26.26824,25.951588,25.467491,24.483784
93620208,9362,208,201.85475470108616,0.0005131300114079892,16956,16956,26.620018,26.130243,26.017673,25.496414,24.462456
93620300,9362,300,201.6681713680678,-1.488061892135214,14985,14985,26.453428,25.90527,25.947855,25.113625,24.395916
93620301,9362,301,201.66816356953373,-1.3037535729604124,15187,15187,26.450764,25.936638,25.952644,25.192743,24.46672
93620302,9362,302,201.66815567294793,-1.1171004429134253,16477,16477,26.492596,26.00806,26.024414,25.210394,24.49978
93620303,9362,303,201.66814777703013,-0.9304393889569401,15452,15452,26.46779,26.076595,26.049944,25.29232,24.551165
93620304,9362,304,201.6681398817803,-0.743774373041074,15232,15232,26.714212,26.303612,26.12269,25.415327,24.583729
93620305,9362,305,201.66813198719828,-0.5571093576205185,17968,17968,26.584404,26.280323,26.086473,25.451406,24.539179
93620306,9362,306,201.66812409328404,-0.37044830514987376,16182,16182,26.523104,26.197,26.018116,25.448084,24.497833
93620307,9362,307,201.66811620003747,-0.18379517757908123,16515,16515,26.572678,26.185394,25.965448,25.450924,24.49116
93620308,9362,308,201.66810840611163,0.0005131381789052336,17553,17553,26.544384,26.145426,25.99263,25.432674,24.439407
93620400,9362,400,201.48145814224614,-1.4880697878948521,14739,14739,26.431396,25.964598,25.917934,25.145067,24.391834
93620401,9362,401,201.4814581432211,-1.3037604909123581,18125,18125,26.509771,26.049257,26.100021,25.369307,24.60668
93620402,9362,402,201.48145814420832,-1.1171063704926654,17077,17077,26.533983,26.032299,26.048376,25.31032,24.579958
93620403,9362,403,201.48145814519543,-0.9304443260373807,17560,17560,26.486115,26.02222,26.069098,25.294039,24.55984
93620404,9362,404,201.48145814618246,-0.743778319559648,15641,15641,26.520441,26.100006,26.096294,25.385094,24.630306
93620405,9362,405,201.48145814716943,-0.5571123135772447,16304,16304,26.57284,26.209742,26.081848,25.446045,24.478558
93620406,9362,406,201.4814581481563,-0.37045027060787067,19969,19969,26.526365,26.180027,26.038353,25.474316,24.487013
93620407,9362,407,201.48145814914307,-0.1837961526644811,19109,19109,26.716524,26.299229,25.994413,25.457323,24.462145
93620408,9362,408,201.48145815011748,0.0005131409010492526,15962,15962,26.650774,26.228443,26.101053,25.536436,24.588562
93620500,9362,500,201.2947449169202,-1.488061888186375,15235,15235,26.392239,25.977571,25.883284,25.1455,24.420748
93620501,9362,501,201.29475271740412,-1.3037535695006055,17994,17994,26.599127,26.101595,26.092793,25.3513,24.619219
93620502,9362,502,201.29476061596426,-1.1171004399489164,17269,17269,26.527477,26.068607,26.129976,25.409409,24.678265
93620503,9362,503,201.29476851385624,-0.9304393864877947,14991,14991,26.464935,26.00713,26.060968,25.34127,24.628517
93620504,9362,504,201.2947764110801,-0.7437743710673369,17674,17674,26.542469,26.099533,26.110083,25.416153,24.718111
93620505,9362,505,201.29478430763595,-0.55710935614217,18602,18602,26.590715,26.153278,26.100422,25.466986,24.549332
93620506,9362,506,201.29479220352388,-0.37044830416691854,16708,16708,26.590876,26.217134,26.019281,25.477798,24.420273
93620507,9362,507,201.29480009874396,-0.18379517709142074,17424,17424,26.687305,26.305746,26.050669,25.483047,24.413027
93620508,9362,508,201.29480789461851,0.0005131381775433598,16701,16701,26.65708,26.27986,26.031027,25.475002,24.511559
93620600,9362,600,201.10803565761546,-1.4880381937644471,14324,14324,26.231638,25.808104,25.737423,25.168186,24.400652
93620601,9362,601,201.10805125711138,-1.3037328093863645,16990,16990,26.422804,25.980612,25.977938,25.227596,24.462488
93620602,9362,602,201.1080670527413,-1.1170826518487427,18397,18397,26.444118,26.012743,26.064941,25.347544,24.598263
93620603,9362,603,201.10808284703498,-0.9304245707801171,16760,16760,26.465746,26.047955,26.064163,25.365173,24.601252
93620604,9362,604,201.10809863999262,-0.743762527941332,18008,18008,26.622732,26.212124,26.101435,25.49206,24.71722
